"","ds","Influencer_S","Social_Media_S","Radio_S","beef","chicken","type","solID"
"8190","2020-04-12",35000,0,0,4.052,2.956,"predictedExposure","9_120_12"
"8191","2020-04-19",35000,0,0,4.052,2.956,"predictedExposure","9_120_12"
"8192","2020-04-26",35000,0,0,4.052,2.956,"predictedExposure","9_120_12"
"8193","2020-05-03",472500,0,0,4.461,3.158,"predictedExposure","9_120_12"
"8194","2020-05-10",472500,0,0,4.461,3.158,"predictedExposure","9_120_12"
"8195","2020-05-17",472500,0,0,4.461,3.158,"predictedExposure","9_120_12"
"8196","2020-05-24",472500,0,14593572,4.461,3.158,"predictedExposure","9_120_12"
"8197","2020-05-31",2992500,0,14593572,4.461,3.158,"predictedExposure","9_120_12"
"8198","2020-06-07",2992500,5000,14593572,4.737,3.348,"predictedExposure","9_120_12"
"8199","2020-06-14",2992500,25000,14593572,4.737,3.348,"predictedExposure","9_120_12"
"8200","2020-06-21",3045294.65,25000,14638572,4.737,3.348,"predictedExposure","9_120_12"
"8201","2020-06-28",2607794.65,25000,14638572,4.737,3.348,"predictedExposure","9_120_12"
"8202","2020-07-05",10339724.99,97500,14638572,4.264,3.349,"predictedExposure","9_120_12"
"8203","2020-07-12",13694724.99,102500,14638572,4.264,3.349,"predictedExposure","9_120_12"
"8204","2020-07-19",13697724.99,117500,14697234,4.264,3.349,"predictedExposure","9_120_12"
"8205","2020-07-26",18195430.34,432500,14697234,4.264,3.349,"predictedExposure","9_120_12"
"8206","2020-08-02",18875430.34,795000,58662,4.177,3.221,"predictedExposure","9_120_12"
"8207","2020-08-09",18863500,805000,0,4.177,3.221,"predictedExposure","9_120_12"
"8208","2020-08-16",18868500,817500,0,4.177,3.221,"predictedExposure","9_120_12"
"8209","2020-08-23",18865500,802500,0,4.177,3.221,"predictedExposure","9_120_12"
"8210","2020-08-30",18865500,427500,0,4.177,3.221,"predictedExposure","9_120_12"
"8211","2020-09-06",20386569.66,427500,0,4.076,3.276,"predictedExposure","9_120_12"
"8212","2020-09-13",20344069.66,102500,0,4.076,3.276,"predictedExposure","9_120_12"
"8213","2020-09-20",20349069.66,157000,0,4.076,3.276,"predictedExposure","9_120_12"
"8214","2020-09-27",20349069.66,157000,0,4.076,3.276,"predictedExposure","9_120_12"
"8215","2020-10-04",21049399.2,204000,0,4.008,3.276,"predictedExposure","9_120_12"
"8216","2020-10-11",13176399.2,114000,0,4.008,3.302,"predictedExposure","9_120_12"
"8217","2020-10-18",2936399.2,99000,0,4.008,3.302,"predictedExposure","9_120_12"
"8218","2020-10-25",773399.2,99000,0,4.008,3.302,"predictedExposure","9_120_12"
"8219","2020-11-01",773399.2,99000,0,4.008,3.29,"predictedExposure","9_120_12"
"8220","2020-11-08",70000,35000,0,4.027,3.29,"predictedExposure","9_120_12"
"8221","2020-11-15",160000,35000,0,4.027,3.29,"predictedExposure","9_120_12"
"8222","2020-11-22",160000,0,0,4.027,3.29,"predictedExposure","9_120_12"
"8223","2020-11-29",160000,1053000,0,4.027,3.29,"predictedExposure","9_120_12"
"8224","2020-12-06",194000,1053000,0,3.951,3.412,"predictedExposure","9_120_12"
"8225","2020-12-13",159000,1053000,0,3.951,3.412,"predictedExposure","9_120_12"
"8226","2020-12-20",159000,1053000,0,3.951,3.412,"predictedExposure","9_120_12"
"8227","2020-12-27",159000,1053000,0,3.951,3.412,"predictedExposure","9_120_12"
"8228","2021-01-03",4382765.2,1413000,0,3.965,3.293,"predictedExposure","9_120_12"
"8229","2021-01-10",4347765.2,1360000,0,3.965,3.293,"predictedExposure","9_120_12"
"8230","2021-01-17",4484565.2,1495000,0,3.965,3.293,"predictedExposure","9_120_12"
"8231","2021-01-24",4450565.2,1045000,0,3.965,3.293,"predictedExposure","9_120_12"
"8232","2021-01-31",4485565.2,1045000,0,3.965,3.293,"predictedExposure","9_120_12"
"8233","2021-02-07",4485565.2,1045000,0,3.987,3.26,"predictedExposure","9_120_12"
"8234","2021-02-14",3608000.2,1045000,0,3.987,3.26,"predictedExposure","9_120_12"
"8235","2021-02-21",2805000.2,910000,0,3.987,3.26,"predictedExposure","9_120_12"
"8236","2021-02-28",2805000.2,930000,0,3.987,3.26,"predictedExposure","9_120_12"
"8237","2021-03-07",1110000.2,325000,0,3.987,3.239,"predictedExposure","9_120_12"
"8238","2021-03-14",45000,325000,0,4.042,3.239,"predictedExposure","9_120_12"
"8239","2021-03-21",20000,325000,0,4.042,3.239,"predictedExposure","9_120_12"
"8240","2021-03-28",20000,305000,0,4.042,3.239,"predictedExposure","9_120_12"
"8241","2021-04-04",0,160000,0,4.096,3.291,"predictedExposure","9_120_12"
"8242","2021-04-11",0,135000,0,4.096,3.291,"predictedExposure","9_120_12"
"8243","2021-04-18",47000,135000,0,4.096,3.291,"predictedExposure","9_120_12"
"8244","2019-10-06",90003.23,30000,0,3.841,2.93,"adstockedMedia","9_120_12"
"8245","2019-10-13",94748.568655521,31493.8249913361,0,4.09241962007581,3.04070694930463,"adstockedMedia","9_120_12"
"8246","2019-10-20",344511.11233141,31568.2087614941,0,4.10887674721954,3.04488989422761,"adstockedMedia","9_120_12"
"8247","2019-10-27",388429.615875188,36571.9126393211,0,4.10995397831926,3.04504794237489,"adstockedMedia","9_120_12"
"8248","2019-11-03",3892945.17913396,36821.0679027193,0,4.08102449043429,3.06305391405688,"adstockedMedia","9_120_12"
"8249","2019-11-10",4722464.35309332,36833.4743813588,0,4.0791308583455,3.06373425064193,"adstockedMedia","9_120_12"
"8250","2019-11-17",4821199.99904386,6834.09215162036,0,4.07900690722331,3.06375995643982,"adstockedMedia","9_120_12"
"8251","2019-11-24",4876405.74640878,340.297921639474,0,4.07899879377784,3.06376092770619,"adstockedMedia","9_120_12"
"8252","2019-12-01",4879316.41935883,16.9448513281591,0,4.07899826269756,3.05576096440446,"adstockedMedia","9_120_12"
"8253","2019-12-08",4912669.88194971,0.843754746282609,0,4.12899822793473,3.05545869425713,"adstockedMedia","9_120_12"
"8254","2019-12-15",4914428.41300829,15000.0420140642,0,4.13227106632675,3.05544727329949,"adstockedMedia","9_120_12"
"8255","2019-12-22",4904521.12996311,15746.9145877233,0,4.1324852958985,3.0554468417707,"adstockedMedia","9_120_12"
"8256","2019-12-29",4829598.77745192,784.104484919191,0,4.13249931868359,3.05544682546584,"adstockedMedia","9_120_12"
"8257","2020-01-05",5295196.13438141,39.0438291796996,0,4.15650023657042,3.22844682484978,"adstockedMedia","9_120_12"
"8258","2020-01-12",1311031.98265992,12501.9441549262,0,4.15807126017275,3.2349834467479,"adstockedMedia","9_120_12"
"8259","2020-01-19",1285570.54198601,13122.5238872972,0,4.15817409437146,3.23523042608889,"adstockedMedia","9_120_12"
"8260","2020-01-26",1306228.11062377,13153.4251377416,0,4.15818082557041,3.23523975794192,"adstockedMedia","9_120_12"
"8261","2020-02-02",1307317.26219073,13154.9638397476,0,4.13718126617324,3.18124011053611,"adstockedMedia","9_120_12"
"8262","2020-02-09",1304904.68671907,15655.0404581312,0,4.13580670193336,3.17919979100443,"adstockedMedia","9_120_12"
"8263","2020-02-16",449799.915865892,15779.5296892245,0,4.13571672733847,3.17912269969011,"adstockedMedia","9_120_12"
"8264","2020-02-23",364715.29252904,15785.7285267098,0,4.13571083788821,3.17911978687638,"adstockedMedia","9_120_12"
"8265","2020-03-01",294867.942947931,40786.0371926549,0,4.13571045238356,3.1331196768188,"adstockedMedia","9_120_12"
"8266","2020-03-08",391281.764803134,27030.906721865,0,4.15171042714966,3.13138161134025,"adstockedMedia","9_120_12"
"8267","2020-03-15",336365.096098867,26345.9814666532,0,4.15275773451152,3.13131594037546,"adstockedMedia","9_120_12"
"8268","2020-03-22",264069.664558967,26311.8761845388,0,4.15282628791402,3.13131345906755,"adstockedMedia","9_120_12"
"8269","2020-03-29",219922.833513665,26310.1779404468,0,4.1528307752013,3.13131336531396,"adstockedMedia","9_120_12"
"8270","2020-04-05",217595.231894501,16310.093377798,0,4.32383106892482,3.07431336177158,"adstockedMedia","9_120_12"
"8271","2020-04-12",46472.5112106091,812.147503292653,0,4.33502420323381,3.07215967695843,"adstockedMedia","9_120_12"
"8272","2020-04-19",37450.2209961446,40.4402079023254,0,4.33575687013707,3.07207830225692,"adstockedMedia","9_120_12"
"8273","2020-04-26",36974.5289291374,2.01368644064401,0,4.3358048281778,3.07207522759994,"adstockedMedia","9_120_12"
"8274","2020-05-03",474449.448496427,0.100269837658287,0,4.74480796735833,3.27407511142728,"adstockedMedia","9_120_12"
"8275","2020-05-10",497514.916776217,0.00499285297903868,0,4.77158000949906,3.28170746326974,"adstockedMedia","9_120_12"
"8276","2020-05-17",498731.022667481,0.000248614951938491,0,4.77333242206446,3.28199584360711,"adstockedMedia","9_120_12"
"8277","2020-05-24",498795.14074741,1.23795742808512e-05,14593572,4.77344712940666,3.28200673975298,"adstockedMedia","9_120_12"
"8278","2020-05-31",3018798.52131501,6.16430581427894e-07,15015404.8278486,4.77345463778375,3.28200715145232,"adstockedMedia","9_120_12"
"8279","2020-06-07",3151663.41354,5000.00000003069,15027598.0684514,5.04945512925819,3.47200716700794,"adstockedMedia","9_120_12"
"8280","2020-06-14",3158668.59445447,25248.9708318909,15027950.5187743,5.06752124191303,3.47918611652671,"adstockedMedia","9_120_12"
"8281","2020-06-21",3211832.58626345,26257.2514544731,15072960.7064869,5.06870379207703,3.4794573655371,"adstockedMedia","9_120_12"
"8282","2020-06-28",2777135.60950399,26307.4579475496,15074261.7433245,5.06878119804239,3.4794676143939,"adstockedMedia","9_120_12"
"8283","2020-07-05",10486146.9457387,98809.9579380191,15074299.3502961,4.59578626479022,3.48046800163611,"adstockedMedia","9_120_12"
"8284","2020-07-12",14247597.5752293,107420.159485356,15074300.4373402,4.56482552372903,3.48050580020939,"adstockedMedia","9_120_12"
"8285","2020-07-19",14448916.6474777,122848.897293751,15132962.4687616,4.56279893228022,3.48050722838848,"adstockedMedia","9_120_12"
"8286","2020-07-26",18957236.3629358,438617.158431183,15134658.1174076,4.56266627806202,3.48050728235072,"adstockedMedia","9_120_12"
"8287","2020-08-02",19874933.4302212,816840.575763111,496135.13078575,4.47565759493961,3.35250728438962,"adstockedMedia","9_120_12"
"8288","2020-08-09",19911387.835607,845673.895533743,14340.9773299073,4.46996228380868,3.34767093992366,"adstockedMedia","9_120_12"
"8289","2020-08-16",19918309.8610614,859609.626655628,414.531481476018,4.46958948689101,3.34748820376611,"adstockedMedia","9_120_12"
"8290","2020-08-23",19915674.8185742,845303.544769708,11.9821923695777,4.46956508479276,3.34748129927378,"adstockedMedia","9_120_12"
"8291","2020-08-30",19915535.8883494,469591.185348065,0.346349892341948,4.46956348750916,3.34748103839485,"adstockedMedia","9_120_12"
"8292","2020-09-06",21436598.2233793,450882.901612802,0.0100113772359262,4.36856338295607,3.40248102853781,"adstockedMedia","9_120_12"
"8293","2020-09-13",21474294.8551655,124951.338219844,0.000289382720699872,4.36195223796405,3.4045591449612,"adstockedMedia","9_120_12"
"8294","2020-09-20",21481282.37588,163221.847724456,8.36471916562567e-06,4.36151949348028,3.40463766439107,"adstockedMedia","9_120_12"
"8295","2020-09-27",21481650.786571,165127.495842095,2.41785434011286e-07,4.36149116740538,3.40464063116463,"adstockedMedia","9_120_12"
"8296","2020-10-04",22181999.7506904,212222.386001522,6.98890123415797e-09,4.29348931327078,3.40464074326103,"adstockedMedia","9_120_12"
"8297","2020-10-11",14345925.0145036,124567.436797668,2.02016886007016e-10,4.28903812859726,3.43064074749648,"adstockedMedia","9_120_12"
"8298","2020-10-18",3692775.08251588,105202.731673168,5.83937601414515e-12,4.28874676823291,3.43162313014181,"adstockedMedia","9_120_12"
"8299","2020-10-25",968097.416332984,104238.48232434,1.68789416115391e-13,4.28872769671192,3.43166024843045,"adstockedMedia","9_120_12"
"8300","2020-11-01",824441.258068748,104190.468331835,4.87892318007295e-15,4.28872644835093,3.4196616509057,"adstockedMedia","9_120_12"
"8301","2020-11-08",113467.91744163,40188.0775151035,1.41027156470402e-16,4.3077263666372,3.41920829659584,"adstockedMedia","9_120_12"
"8302","2020-11-15",165982.493014942,37001.1318181938,4.07644435627903e-18,4.30897004074212,3.41919116708301,"adstockedMedia","9_120_12"
"8303","2020-11-22",168751.276373565,1842.44051392461,1.1783119652793e-19,4.30905144768587,3.41919051986249,"adstockedMedia","9_120_12"
"8304","2020-11-29",168897.257964453,1053091.74278949,3.4059561867483e-21,4.30905677632499,3.41919049540795,"adstockedMedia","9_120_12"
"8305","2020-12-06",202904.954711406,1105437.82545162,9.84504773597817e-23,4.23305712512073,3.54119049448396,"adstockedMedia","9_120_12"
"8306","2020-12-13",169697.979672383,1108044.35500093,2.84574902345483e-24,4.22808243013722,3.5458001353416,"adstockedMedia","9_120_12"
"8307","2020-12-20",167947.172037083,1108174.14496697,8.22574732156897e-26,4.22775680245621,3.54597430574321,"adstockedMedia","9_120_12"
"8308","2020-12-27",167854.862292753,1108180.60775014,2.37768399253122e-27,4.22773548790587,3.54598088658752,"adstockedMedia","9_120_12"
"8309","2021-01-03",4391615.19534522,1468180.92955904,6.87278729497967e-29,4.24173409272333,3.42698113523776,"adstockedMedia","9_120_12"
"8310","2021-01-10",4579309.12733066,1433106.84547928,1.98660567806357e-30,4.24265039678602,3.42248485556542,"adstockedMedia","9_120_12"
"8311","2021-01-17",4726005.11962847,1566360.36070106,5.74236034192019e-32,4.24271037513003,3.42231496839623,"adstockedMedia","9_120_12"
"8312","2021-01-24",4699739.53274743,1122995.60840845,1.65985140687807e-33,4.24271430112129,3.42230854938932,"adstockedMedia","9_120_12"
"8313","2021-01-31",4733354.70350589,1100918.63016671,4.79786451714353e-35,4.24271455810417,3.42230830685394,"adstockedMedia","9_120_12"
"8314","2021-02-07",4735127.0328902,1099819.32543902,1.38684124551613e-36,4.26471457492545,3.38930829769,"adstockedMedia","9_120_12"
"8315","2021-02-14",3857655.47734923,1099764.58647651,4.00871811488713e-38,4.26615462592021,3.38806142726626,"adstockedMedia","9_120_12"
"8316","2021-02-21",3008391.58557969,964761.8607955,1.15873543396408e-39,4.26624888706939,3.38801431558681,"adstockedMedia","9_120_12"
"8317","2021-02-28",2963614.91729398,978039.512611474,3.34936946785475e-41,4.26625505710384,3.38801253552185,"adstockedMedia","9_120_12"
"8318","2021-03-07",1266254.10807767,373700.662215106,9.68148164229297e-43,4.26625546097463,3.36701246826398,"adstockedMedia","9_120_12"
"8319","2021-03-14",111762.09916881,343608.112949859,2.7984696131505e-44,4.32125548741072,3.36621900294613,"adstockedMedia","9_120_12"
"8320","2021-03-21",25892.555293937,342109.679545011,8.08908436237238e-46,4.32485561387537,3.36618902269879,"adstockedMedia","9_120_12"
"8321","2021-03-28",21365.1614894991,322035.066302744,2.33818103702448e-47,4.32509126668141,3.36618788992687,"adstockedMedia","9_120_12"
"8322","2021-04-04",1126.45875817533,176035.467670987,6.75860247833719e-49,4.37910669176315,3.41818784712628,"adstockedMedia","9_120_12"
"8323","2021-04-11",59.3915161602488,143765.539365615,1.95360011636718e-50,4.38264236936072,3.4201526104797,"adstockedMedia","9_120_12"
"8324","2021-04-18",47003.1313638127,142158.685186576,5.64695649271099e-52,4.38287380354929,3.42022684698378,"adstockedMedia","9_120_12"
"8325","2021-04-25",49478.1974623714,142078.673222239,1.63227455626223e-53,4.38288895249377,3.42022965193153,"adstockedMedia","9_120_12"
"8326","2021-05-02",49608.6930771673,142074.689093175,4.71815256671468e-55,4.3878899440954,3.53522975791351,"adstockedMedia","9_120_12"
"8327","2021-05-09",49615.5733400786,7074.49070678959,1.36380019877122e-56,4.38821729306924,3.53957491521828,"adstockedMedia","9_120_12"
"8328","2021-05-16",99615.9360956991,352.26836729257,3.94211708050707e-58,4.38823872028992,3.53973909238874,"adstockedMedia","9_120_12"
"8329","2019-10-20",1.64058599200337e-05,6.15792979762056e-05,0,0.463395638946709,0.461032712340626,"saturatedMedia","9_120_12"
"8330","2019-10-27",2.26729566069281e-05,9.02012774936035e-05,0,0.463510124108074,0.461051723368564,"saturatedMedia","9_120_12"
"8331","2019-11-03",0.0112129404028996,9.18042457138396e-05,0,0.46042649390409,0.463211884690534,"saturatedMedia","9_120_12"
"8332","2019-11-10",0.0187332779173032,9.18845179872974e-05,0,0.460223991131247,0.46329328243711,"saturatedMedia","9_120_12"
"8333","2019-11-17",0.0197869617691365,1.16186633816156e-06,0,0.460210733124443,0.463296357648809,"saturatedMedia","9_120_12"
"8334","2019-11-24",0.0203912851441469,4.83981635237922e-10,0,0.460209865285481,0.463296473841978,"saturatedMedia","9_120_12"
"8335","2019-12-01",0.0204234510570239,2.01604903789011e-13,0,0.460209808479456,0.462338318699391,"saturatedMedia","9_120_12"
"8336","2019-12-08",0.0207942166277306,8.3979503048997e-17,0,0.465529776437857,0.46230207207555,"saturatedMedia","9_120_12"
"8337","2019-12-15",0.0208138760884769,8.9327778625324e-06,0,0.465876039724078,0.462300702472736,"saturatedMedia","9_120_12"
"8338","2019-12-22",0.0207032632972356,1.01330523259262e-05,0,0.465898696601136,0.462300650723654,"saturatedMedia","9_120_12"
"8339","2019-12-29",0.0198781966994716,4.22101497589026e-09,0,0.465900179612058,0.462300648768369,"saturatedMedia","9_120_12"
"8340","2020-01-05",0.0253357365651711,1.75828432181482e-12,0,0.468431960193877,0.482531618492941,"saturatedMedia","9_120_12"
"8341","2020-01-12",0.000602305346816528,5.56819940767235e-06,0,0.468597230261746,0.483276103479668,"saturatedMedia","9_120_12"
"8342","2020-01-19",0.000571298578926815,6.31400327373451e-06,0,0.468608046376769,0.483304205030194,"saturatedMedia","9_120_12"
"8343","2020-01-26",0.000596376305852729,6.35265328528762e-06,0,0.468608754356893,0.483305266777553,"saturatedMedia","9_120_12"
"8344","2020-02-02",0.000597717329998816,6.35458162013428e-06,0,0.466395081793788,0.477112404915957,"saturatedMedia","9_120_12"
"8345","2020-02-09",0.00059474937868404,9.98037133534342e-06,0,0.466249835584177,0.476876485181438,"saturatedMedia","9_120_12"
"8346","2020-02-16",3.36735589093028e-05,1.01875966927647e-05,0,0.466240326746179,0.476867568437456,"saturatedMedia","9_120_12"
"8347","2020-02-23",1.91310160324218e-05,1.01979837713034e-05,0,0.466239704321586,0.476867231523771,"saturatedMedia","9_120_12"
"8348","2020-03-01",1.07841032122456e-05,0.000119699151368536,0,0.466239663579629,0.471510577158004,"saturatedMedia","9_120_12"
"8349","2020-03-08",2.31246654888067e-05,4.11712310648133e-05,0,0.467927734293982,0.471306764644659,"saturatedMedia","9_120_12"
"8350","2020-03-15",1.53807190430633e-05,3.85189784110857e-05,0,0.468038029035079,0.471299061773972,"saturatedMedia","9_120_12"
"8351","2020-03-22",8.00937785124804e-06,3.83897402188207e-05,0,0.468045247716387,0.471298770726255,"saturatedMedia","9_120_12"
"8352","2020-03-29",4.89067227339591e-06,3.83833118862468e-05,0,0.468045720224573,0.471298759729321,"saturatedMedia","9_120_12"
"8353","2020-04-05",4.75234830687324e-06,1.11003407139422e-05,0,0.485723710903619,0.464556930310118,"saturatedMedia","9_120_12"
"8354","2020-04-12",7.39668525994236e-08,4.62395220981816e-09,0,0.486858046574097,0.464299993637049,"saturatedMedia","9_120_12"
"8355","2020-04-19",4.13297773820112e-08,1.92612978751731e-12,0,0.486932199248543,0.464290282396509,"saturatedMedia","9_120_12"
"8356","2020-04-26",3.99294056353229e-08,8.02338729484164e-16,0,0.486937052629449,0.46428991546305,"saturatedMedia","9_120_12"
"8357","2020-05-03",3.88835651040286e-05,3.34218099424538e-19,0,0.526489849965575,0.487698686042274,"saturatedMedia","9_120_12"
"8358","2020-05-10",4.41931669534077e-05,1.39220174569867e-22,0,0.528952765373338,0.488556242279456,"saturatedMedia","9_120_12"
"8359","2020-05-17",4.44850444484034e-05,5.79928407247748e-26,0,0.529113450078687,0.488588606369707,"saturatedMedia","9_120_12"
"8360","2020-05-24",4.45004669794552e-05,2.41571998147532e-29,0.776723384653875,0.529123965720287,0.48858982915873,"saturatedMedia","9_120_12"
"8361","2020-05-31",0.00567977321241983,1.00627990558257e-32,0.786849042191694,0.529124654030963,0.488589875360442,"saturatedMedia","9_120_12"
"8362","2020-06-07",0.00637480827778655,5.16461941305156e-07,0.787132515889007,0.553631443801528,0.509325433726648,"saturatedMedia","9_120_12"
"8363","2020-06-14",0.00641284215113602,3.44946738567121e-05,0.787140702295115,0.555181038709491,0.510086305620199,"saturatedMedia","9_120_12"
"8364","2020-06-21",0.00670608115249928,3.81833016699743e-05,0.788182702513152,0.555282240528819,0.510115022676732,"saturatedMedia","9_120_12"
"8365","2020-06-28",0.00454062145645815,3.83730173247273e-05,0.78821272018804,0.555288863894283,0.510116107675123,"saturatedMedia","9_120_12"
