"","ds","Influencer_S","Social_Media_S","Radio_S","chicken","type","solID"
"392","2020-10-18",0.332964656641694,0.00637936767739957,0.000309832939226087,0.52618819054826,"saturatedMedia","2_122_12"
"393","2020-10-25",0.0264434370881677,0.00480512244178966,0.000309832939226087,0.52699179725644,"saturatedMedia","2_122_12"
"394","2020-11-01",0.00119718999223287,0.0030966438119887,0.000309832939226087,0.525934150830901,"saturatedMedia","2_122_12"
"395","2020-11-08",6.49058890914597e-05,0.00151681828894376,0.000309832939226087,0.52492396261656,"saturatedMedia","2_122_12"
"396","2020-11-15",6.63629528532587e-06,0.000853275810789402,0.000309832939226087,0.524551900440774,"saturatedMedia","2_122_12"
"397","2020-11-22",2.4142645666432e-06,0.00190822865492866,0.000309832939226087,0.524550733974414,"saturatedMedia","2_122_12"
"398","2020-11-29",2.50946950105081e-06,0.0523172602596239,0.000309832939226087,0.524550733974411,"saturatedMedia","2_122_12"
"399","2020-12-06",3.41952955809713e-06,0.1995660674172,0.000309832939226087,0.535264942260341,"saturatedMedia","2_122_12"
"400","2020-12-13",3.18898696862979e-06,0.397797250499667,0.000309832939226087,0.545270466669611,"saturatedMedia","2_122_12"
"401","2020-12-20",2.74931781818234e-06,0.550899118880162,0.000309832939226087,0.548905310623387,"saturatedMedia","2_122_12"
"402","2020-12-27",2.54025164049092e-06,0.595857887221012,0.000309832939226087,0.548916663719048,"saturatedMedia","2_122_12"
"403","2021-01-03",0.00616048612770916,0.645386806672322,0.000309832939226087,0.538723043708026,"saturatedMedia","2_122_12"
"404","2021-01-10",0.02995722605167,0.682738037365782,0.000309832939226087,0.52884951290928,"saturatedMedia","2_122_12"
"405","2021-01-17",0.046882547224091,0.729215126334507,0.000309832939226087,0.525174133905808,"saturatedMedia","2_122_12"
"406","2021-01-24",0.0497263103018818,0.726090071676458,0.000309832939226087,0.52516257849703,"saturatedMedia","2_122_12"
"407","2021-01-31",0.0504727414405811,0.701393695897005,0.000309832939226087,0.525162578497006,"saturatedMedia","2_122_12"
"408","2021-02-07",0.0508039601531433,0.66216413748466,0.000309832939226087,0.522233471018343,"saturatedMedia","2_122_12"
"409","2021-02-14",0.0385098647111088,0.613110875486642,0.000309832939226087,0.519434001640716,"saturatedMedia","2_122_12"
"410","2021-02-21",0.0221141938329283,0.570402604461128,0.000309832939226087,0.518400874488575,"saturatedMedia","2_122_12"
"411","2021-02-28",0.0149818580970385,0.552268905508584,0.000309832939226087,0.518397633761713,"saturatedMedia","2_122_12"
"412","2021-03-07",0.00485038934469032,0.425000966864374,0.000309832939226087,0.51651431459438,"saturatedMedia","2_122_12"
"413","2021-03-14",0.000385435420352316,0.284118119433633,0.000309832939226087,0.514717576968635,"saturatedMedia","2_122_12"
"414","2021-03-21",6.57800778027873e-06,0.164140460211049,0.000309832939226087,0.514055285669136,"saturatedMedia","2_122_12"
"415","2021-03-28",4.10691204120517e-08,0.0771797916656802,0.000309832939226087,0.514053208843501,"saturatedMedia","2_122_12"
"416","2021-04-04",5.69927915539507e-09,0.0384664210026698,0.000309832939226087,0.518724711368045,"saturatedMedia","2_122_12"
"417","2021-04-11",5.17371703353944e-09,0.0243954809447244,0.000309832939226087,0.523135269829106,"saturatedMedia","2_122_12"
"418","2021-04-18",2.28187555271419e-08,0.0140494520578877,0.000309832939226087,0.524749699424348,"saturatedMedia","2_122_12"
"419","2021-04-25",5.04621784632784e-08,0.00761979975174756,0.000309832939226087,0.524754752398703,"saturatedMedia","2_122_12"
"420","2021-05-02",6.45331097266147e-08,0.00553571461103167,0.000309832939226087,0.534856063544149,"saturatedMedia","2_122_12"
"421","2021-05-09",6.61714769509748e-08,0.00710813197021106,0.000309832939226087,0.544299384345775,"saturatedMedia","2_122_12"
"422","2019-10-13",159941.239039738,59999.9270675729,1385811.04623573,5.71697898833987,"saturatedSpendReversed","2_122_12"
"423","2019-10-20",435182.34472192,89953.1148960118,2067275.26039907,6.7422512611269,"saturatedSpendReversed","2_122_12"
"424","2019-10-27",662562.36539647,122926.47816712,2635281.47424824,6.74546461932004,"saturatedSpendReversed","2_122_12"
"425","2019-11-03",4260035.85956905,138217.291259576,2844239.28278098,6.76346461932679,"saturatedSpendReversed","2_122_12"
"426","2019-11-10",7642602.66182985,143212.903801372,2849166.41734928,6.7805859919514,"saturatedSpendReversed","2_122_12"
"427","2019-11-17",9200847.7443348,117875.131013223,2849166.49736949,6.78688459294463,"saturatedSpendReversed","2_122_12"
"428","2019-11-24",9584676.47215575,284590.341486961,2849166.49736949,6.78690433371169,"saturatedSpendReversed","2_122_12"
"429","2019-12-01",9660932.73901876,449637.248692811,2849166.49736949,6.77890433371173,"saturatedSpendReversed","2_122_12"
"430","2019-12-08",9710479.80192844,616359.606306555,2849166.49736949,6.77129483476746,"saturatedSpendReversed","2_122_12"
"431","2019-12-15",9737835.03441827,602895.642320897,2849166.49736949,6.76849545654824,"saturatedSpendReversed","2_122_12"
"432","2019-12-22",9737354.73679669,484783.041611571,2849166.49736949,6.76848668287399,"saturatedSpendReversed","2_122_12"
"433","2019-12-29",9656196.26229832,485093.911377062,2849166.49736949,6.76848668287398,"saturatedSpendReversed","2_122_12"
"434","2020-01-05",10065091.0443219,497591.054788595,2849166.49736949,6.94148668287398,"saturatedSpendReversed","2_122_12"
"435","2020-01-12",6399672.70245015,431342.290702158,2849166.49736949,7.10604209754387,"saturatedSpendReversed","2_122_12"
"436","2020-01-19",3601211.58059795,416324.096850927,2849166.49736949,7.16657865153437,"saturatedSpendReversed","2_122_12"
"437","2020-01-26",2634978.03473557,292576.76195166,2849166.49736949,7.16676838223997,"saturatedSpendReversed","2_122_12"
"438","2020-02-02",2582913.05403599,117764.298024635,2849166.49736949,7.11276838224037,"saturatedSpendReversed","2_122_12"
"439","2020-02-09",2590041.01648103,55946.640225504,2849166.49736949,7.06140426436653,"saturatedSpendReversed","2_122_12"
"440","2020-02-16",1733916.73221511,58425.2930828686,2849166.49736949,7.04250846138684,"saturatedSpendReversed","2_122_12"
"441","2020-02-23",1028853.78186495,60921.3920685719,2849166.49736949,7.04244923908567,"saturatedSpendReversed","2_122_12"
"442","2020-03-01",687926.732950767,88252.5056744975,2849166.49736949,6.99644923908554,"saturatedSpendReversed","2_122_12"
"443","2020-03-08",699734.084286321,99110.0136681301,2849166.49736949,6.95269462015597,"saturatedSpendReversed","2_122_12"
"444","2020-03-15",697116.671518482,109071.324538908,2849166.49736949,6.93659819539549,"saturatedSpendReversed","2_122_12"
"445","2020-03-22",607690.403191263,117405.866683946,2849166.49736949,6.93654774676857,"saturatedSpendReversed","2_122_12"
"446","2020-03-29",499288.858669807,111994.872754943,2849166.49736949,6.93654774676847,"saturatedSpendReversed","2_122_12"
"447","2020-04-05",446335.761388192,96852.3056063364,2849166.49736949,6.87954774676847,"saturatedSpendReversed","2_122_12"
"448","2020-04-12",261655.175283657,271850.622631951,2849166.49736949,6.82533006679052,"saturatedSpendReversed","2_122_12"
"449","2020-04-19",127507.922301834,446865.776939171,2849166.49736949,6.80538449697863,"saturatedSpendReversed","2_122_12"
"450","2020-04-26",78601.6238368115,622252.647457508,2849166.49736949,6.80532198454961,"saturatedSpendReversed","2_122_12"
"451","2020-05-03",510888.772053444,791324.779213387,2849166.49736949,7.00732198454948,"saturatedSpendReversed","2_122_12"
"452","2020-05-10",850754.081458437,854783.730051734,2849166.49736949,7.19946183289237,"saturatedSpendReversed","2_122_12"
"453","2020-05-17",975819.727648588,854804.786569134,2849166.49736949,7.27014613292751,"saturatedSpendReversed","2_122_12"
"454","2020-05-24",989156.578190844,854804.786569134,16749738.4973695,7.27036766820226,"saturatedSpendReversed","2_122_12"
"455","2020-05-31",3509409.66933564,854804.786569134,30646520.3597001,7.27036766820273,"saturatedSpendReversed","2_122_12"
"456","2020-06-07",5467604.17070012,659804.786569134,44315701.2751415,7.46036766820273,"saturatedSpendReversed","2_122_12"
"457","2020-06-14",6187983.47626196,484805.26062991,55709079.7340993,7.6410932681292,"saturatedSpendReversed","2_122_12"
"458","2020-06-21",6317598.38555104,310109.49112344,59945469.4346355,7.70757850083553,"saturatedSpendReversed","2_122_12"
"459","2020-06-28",5922580.85942585,148251.421746863,60089288.3176095,7.70778687559891,"saturatedSpendReversed","2_122_12"
"460","2020-07-05",13329642.1275835,172509.966483172,60133540.845696,7.70878687559934,"saturatedSpendReversed","2_122_12"
"461","2020-07-12",22569367.9871036,256848.145687517,60170424.3660759,7.70973806296738,"saturatedSpendReversed","2_122_12"
"462","2020-07-19",27376388.4227282,349237.280497766,60242655.0549416,7.71008798524478,"saturatedSpendReversed","2_122_12"
"463","2020-07-26",33070950.2868275,751831.736574803,60301621.0039313,7.71008908195406,"saturatedSpendReversed","2_122_12"
"464","2020-08-02",37353546.6958485,1473839.28625939,45720734.5123471,7.58208908195406,"saturatedSpendReversed","2_122_12"
"465","2020-08-09",39157795.1522,2176556.94824647,31768573.2306729,7.4603370988457,"saturatedSpendReversed","2_122_12"
"466","2020-08-16",39485027.467253,2859857.57292826,18025530.3619251,7.41554704733828,"saturatedSpendReversed","2_122_12"
"467","2020-08-23",39505833.4847046,3313408.78372952,6651457.95842367,7.41540666855032,"saturatedSpendReversed","2_122_12"
"468","2020-08-30",39504966.7181524,3069597.09428203,2757466.6239447,7.41540666855003,"saturatedSpendReversed","2_122_12"
"469","2020-09-06",41025325.1210389,2694748.5145276,2844658.05860166,7.47040666855003,"saturatedSpendReversed","2_122_12"
"470","2020-09-13",42164700.6120131,1985635.96707997,2849166.42412294,7.5227219737919,"saturatedSpendReversed","2_122_12"
"471","2020-09-20",42571494.065593,1360325.72640614,2849166.49736949,7.54196769904899,"saturatedSpendReversed","2_122_12"
"472","2020-09-27",42609598.7505105,961695.702887354,2849166.49736949,7.54202801805945,"saturatedSpendReversed","2_122_12"
"473","2020-10-04",43310941.9644997,760023.209875481,2849166.49736949,7.54202801805957,"saturatedSpendReversed","2_122_12"
"474","2020-10-11",35982270.4709679,656357.432038697,2849166.49736949,7.56802801805957,"saturatedSpendReversed","2_122_12"
"475","2020-10-18",19824670.8272728,616942.319788263,2849166.49736949,7.59275888962846,"saturatedSpendReversed","2_122_12"
"476","2020-10-25",7475300.56085468,555913.93169677,2849166.49736949,7.6018568688409,"saturatedSpendReversed","2_122_12"
"477","2020-11-01",2627664.60246853,473139.540857542,2849166.49736949,7.58988538328221,"saturatedSpendReversed","2_122_12"
