"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","iterPar","iterNG","df.int","trial","iterations","solID","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response"
"192","season",0.0149064080258711,-62404789.7835485,-0.00567265475290731,-751864.937151187,-0.00567390021043933,-62404789.7835485,-0.00567265475290731,-751864.937151187,-0.00567390021043933,FALSE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","holiday",0.0191815074273285,-621990.552162577,-5.65395328503878e-05,-36587.6795389751,-0.000276106561668182,-621990.552162577,-5.65395328503878e-05,-36587.6795389751,-0.000276106561668182,FALSE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","cag_V",285351.75797797,825242988.539284,0.0750153726577398,9942686.60890704,0.0750318426290255,825242988.539284,0.0750153726577398,9942686.60890704,0.0750318426290255,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Influencer_S",10881300.1825274,80289296.3142171,0.00729837340890293,967340.919448399,0.00729997580046905,80289296.3142171,0.00729837340890293,967340.919448399,0.00729997580046905,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,380410712.15,4583261.59216867,0.630155088852325,0.613675572845184,0.00469712701664127,0.211059504240665,4.73800032648485,21528.1618489097,0.0135362827568315
"196","Social_Media_S",533883.916462735,3064915.21895844,0.000278603708856111,36926.6893850414,0.00027866487758623,3064915.21895844,0.000278603708856111,36926.6893850414,0.00027866487758623,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,26989500,325174.698795181,0.0447084433412947,0.0234260815458559,0.00364416927019224,0.113559540523479,8.8059532064877,1184.99164479341,0.00972464400888384
"197","Radio_S",9412407.89765647,47479244.8841491,0.00431590852386016,572039.094989748,0.0043168561014958,47479244.8841491,0.00431590852386016,572039.094989748,0.0043168561014958,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,196277706,2364791.63855422,0.32513646780638,0.36289834560896,0.024488414732892,0.241898307514095,4.13396856834863,57909.9984017908,0.0488584840859403
"198","chicken",26338076.4818421,1246004968.64155,0.113263036892305,15012108.0559222,0.113287904314798,1246004968.64155,0.113263036892305,15012108.0559222,0.113287904314798,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","(Intercept)",99144405.9857861,8228985696.82025,0.748022627535231,99144405.9857861,0.748176887779342,8228985696.82025,0.748022627535231,99144405.9857861,0.748176887779342,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","trend",0.00917408668377603,137051211.770031,0.012458085517723,1651219.41891603,0.01246065467438,137051211.770031,0.012458085517723,1651219.41891603,0.01246065467438,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","season",0.0139365398642771,-58344494.4637785,-0.00530357004604764,-702945.716431066,-0.00530466376965953,-58344494.4637785,-0.00530357004604764,-702945.716431066,-0.00530466376965953,FALSE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","holiday",0.0180171141645898,-584233.268947527,-5.31073598901131e-05,-34366.6628792663,-0.000259342346355452,-584233.268947527,-5.31073598901131e-05,-34366.6628792663,-0.000259342346355452,FALSE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","cag_V",267253.30144776,772901890.447671,0.0702575170525592,9312070.96924905,0.0702720058411763,772901890.447671,0.0702575170525592,9312070.96924905,0.0702720058411763,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Influencer_S",12342990.493825,88431418.2497466,0.00803850003790903,1065438.77409333,0.00804015776981779,88431418.2497466,0.00803850003790903,1065438.77409333,0.00804015776981779,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,380410712.15,4583261.59216867,0.630155088852325,0.635886881404529,0.0615815520684359,0.232463007547688,4.30175971028362,282244.362381398,0.12532330409158
"205","Social_Media_S",713991.126817472,6077949.67911981,0.000552491407386806,73228.3093869857,0.000552605344393837,6077949.67911981,0.000552491407386806,73228.3093869857,0.000552605344393837,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,26989500,325174.698795181,0.0447084433412947,0.0437049245990153,0.0322409053888673,0.225196823917442,4.44055996263341,10483.9266987089,0.0734840957502456
"206","Radio_S",6292617.38851045,44558477.0539106,0.00405040794975665,536849.121131453,0.00405124324122522,44558477.0539106,0.00405040794975665,536849.121131453,0.00405124324122522,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,196277706,2364791.63855422,0.32513646780638,0.320408193996455,0.00306477878598373,0.227017514938302,4.40494646534994,7247.56324711267,0.00786965629959013
"207","chicken",40885689.5320176,1781907072.542,0.161977047905372,21468759.9101445,0.16201045146568,1781907072.542,0.161977047905372,21468759.9101445,0.16201045146568,TRUE,-0.0397997848422611,0.252463814845887,0.00749780427520141,151.634910185209,12119978461.0368,0.754830497165859,16056034913.1787,1e-04,12,125,1,5,1996,"5_125_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","(Intercept)",115799764.30792,9611380437.55734,0.873683624449664,115799764.30792,0.87387790752848,9611380437.55734,0.873683624449664,115799764.30792,0.87387790752848,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","trend",0.0101914677692822,152249815.773534,0.0138396530790764,1834335.12980161,0.0138427306352245,152249815.773534,0.0138396530790764,1834335.12980161,0.0138427306352245,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","season",0.0151068880999732,-63244087.6786833,-0.0057489477299441,-761976.959984136,-0.00575022613694827,-63244087.6786833,-0.0057489477299441,-761976.959984136,-0.00575022613694827,FALSE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","holiday",0.0194276254187954,-629971.315196432,-5.72649918017416e-05,-37057.1361880254,-0.000279650073767679,-629971.315196432,-5.72649918017416e-05,-37057.1361880254,-0.000279650073767679,FALSE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","cag_V",290255.527381973,839424787.686914,0.0763045116904745,10113551.6588785,0.076321479703888,839424787.686914,0.0763045116904745,10113551.6588785,0.076321479703888,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Influencer_S",10918774.436189,83885562.5405843,0.00762527742977185,1010669.42819981,0.00762697308061665,83885562.5405843,0.00762527742977185,1010669.42819981,0.00762697308061665,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,380410712.15,4583261.59216867,0.630155088852325,0.631219191769084,0.00673589063030284,0.22051314503338,4.53487704711946,30872.3488149159,0.0175531841341581
"214","Social_Media_S",568345.501803702,3269091.22654759,0.000297163502165207,39386.6412837059,0.000297229583110868,3269091.22654759,0.000297163502165207,39386.6412837059,0.000297229583110868,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,26989500,325174.698795181,0.0447084433412947,0.0245991450655461,0.00355515681819841,0.121124556829418,8.25596415934314,1156.0470475273,0.00948887381946406
"215","Radio_S",9154064.96082565,45739852.031215,0.00415779605895814,551082.554592952,0.0041587206378295,45739852.031215,0.00415779605895814,551082.554592952,0.0041587206378295,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,196277706,2364791.63855422,0.32513646780638,0.34418166316537,0.0102801054450376,0.233036410315571,4.29117492260471,24310.3073998805,0.0242694140542881
"216","chicken",6223964.63928304,328909501.00775,0.0298981865116362,3962765.07238252,0.0299048350415662,328909501.00775,0.0298981865116362,3962765.07238252,0.0299048350415662,TRUE,-0.0401216218071188,0.252502882896682,0.0277170643904181,147.800704325718,11185394364.5072,0.696617023581612,16056034913.1787,1e-04,13,85,1,5,1357,"5_85_13",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","(Intercept)",115414658.733769,9579416674.90286,0.870778088019342,115414658.733769,0.870954358450402,9579416674.90286,0.870778088019342,115414658.733769,0.870954358450402,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","trend",0.00929491565347876,138856269.568751,0.0126221669886597,1672967.10323796,0.012624722076858,138856269.568751,0.0126221669886597,1672967.10323796,0.012624722076858,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","season",0.0137579664998065,-57596907.7043534,-0.00523561369848566,-693938.647040403,-0.00523667353668806,-57596907.7043534,-0.00523561369848566,-693938.647040403,-0.00523667353668806,FALSE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","holiday",0.0176855908694151,-573483.104592524,-5.21301597243172e-05,-33734.3002701485,-0.000254569360355988,-573483.104592524,-5.21301597243172e-05,-33734.3002701485,-0.000254569360355988,FALSE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","cag_V",264719.010747341,765572671.079054,0.0695912840401463,9223767.12143438,0.0696053713096867,765572671.079054,0.0695912840401463,9223767.12143438,0.0696053713096867,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Influencer_S",7486100.820376,81962259.10444,0.00745044731791394,987497.097643855,0.00745195550189146,81962259.10444,0.00745044731791394,987497.097643855,0.00745195550189146,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,380410712.15,4583261.59216867,0.630155088852325,0.626902852289842,0.0284196509153815,0.215457284683722,4.64129120288478,130254.694503309,0.0823937665409176
"223","Social_Media_S",583343.066793572,6038444.774996,0.000548900374023527,72752.3466866988,0.000549011487184124,6038444.774996,0.000548900374023527,72752.3466866988,0.000549011487184124,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,26989500,325174.698795181,0.0447084433412947,0.0461861141237701,0.00118695191355889,0.223733110098223,4.46961113427056,385.966730975874,0.00308566609948002
"224","Radio_S",5987960.5497249,42740859.673932,0.00388518480093641,514950.116553397,0.00388597127364287,42740859.673932,0.00388518480093641,514950.116553397,0.00388597127364287,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,196277706,2364791.63855422,0.32513646780638,0.326911033586388,0.00819921122948143,0.217757077688344,4.59227323683692,19389.4261582175,0.0211442960353452
"225","chicken",10513392.6033259,444568200.534909,0.0404116723171887,5356243.37993867,0.040419852797379,444568200.534909,0.0404116723171887,5356243.37993867,0.040419852797379,TRUE,-0.0432051133274005,0.25287688450057,0.00398868867014106,143.981352285321,12300282363.4092,0.766061285809561,16056034913.1787,1e-04,9,101,1,5,1609,"5_101_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","(Intercept)",115738292.75398,9606278298.58035,0.873219835163325,115738292.75398,0.873403872544188,9606278298.58035,0.873219835163325,115738292.75398,0.873403872544188,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","trend",0.00965999505601905,144310172.091703,0.0131179319159357,1738676.77218919,0.0131206966147377,144310172.091703,0.0131179319159357,1738676.77218919,0.0131206966147377,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","season",0.0144205405379979,-60370734.4705072,-0.00548775719008848,-727358.246632617,-0.00548891377451248,-60370734.4705072,-0.00548775719008848,-727358.246632617,-0.00548891377451248,FALSE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","holiday",0.018413079787072,-597073.077137689,-5.42745106682661e-05,-35121.9457139817,-0.000265043164781118,-597073.077137689,-5.42745106682661e-05,-35121.9457139817,-0.000265043164781118,FALSE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","cag_V",276674.827441199,800149131.966422,0.072734317225127,9640350.98754725,0.0727496465072871,800149131.966422,0.072734317225127,9640350.98754725,0.0727496465072871,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Influencer_S",7786164.7143818,84409038.389104,0.00767286188235053,1016976.36613378,0.00767447899335475,84409038.389104,0.00767286188235053,1016976.36613378,0.00767447899335475,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,380410712.15,4583261.59216867,0.630155088852325,0.625362991542016,0.00358603001512491,0.22188922575824,4.5067532981054,16435.7136366861,0.0087524483933521
"232","Social_Media_S",644604.402440868,6375656.7491787,0.000579553263244365,76815.1415563699,0.000579675408276284,6375656.7491787,0.000579553263244365,76815.1415563699,0.000579675408276284,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,26989500,325174.698795181,0.0447084433412947,0.0472354602516845,0.00392074314608756,0.236227301327505,4.23321095563633,1274.92647158229,0.00958959797276293
"233","Radio_S",7585305.90911043,44191374.0099232,0.00401703793385716,532426.192890642,0.00401788455358612,44191374.0099232,0.00401703793385716,532426.192890642,0.00401788455358612,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,196277706,2364791.63855422,0.32513646780638,0.3274015482063,0.0712960315941421,0.225147190226093,4.44153888394431,168600.259375925,0.130713253922295
"234","chicken",9788312.08154157,376239124.59097,0.034200494316917,4533001.50109602,0.0342077023178635,376239124.59097,0.034200494316917,4533001.50109602,0.0342077023178635,TRUE,-0.0450273025713304,0.253097640941867,0.00587201841916178,148.355216809694,11750455105.7051,0.731813587115451,16056034913.1787,1e-04,11,63,1,5,1003,"5_63_11",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
